title_version,model_year,mileage,engine,transmission,fuel,price,inspection_score,description,data_source
Honda City i-DSI 2006,2006,114000.0,1300.0,Manual,Petrol,2095000.0,8.6,"note: transfer is must & price is fixed honda city idsi model 2006 reg 2006 cyprus blue colour mechanics (with guaranteed) sealed engine only petrol 115,000 driven frame (with guaranteed) 100% in frames 100% original seals 0% rust original lights & wind screen as yet exterior is almost repainted documents first owner complete documents seller biometric is available interior everything is in original condition TAG_EXCELLENT",silver_predicted
Honda City 1.3 i-VTEC Prosmatec 2021,2021,119000.0,1300.0,Automatic,Petrol,3979999.9999999995,9.6,need to sell the car urgently. price is slightly negotiable. serious buyers only. thank you.,silver_predicted
Honda Civic VTi Oriel Prosmatec 1.6 2005,2005,131836.0,1600.0,Automatic,Petrol,1950000.0,4.9,documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 2nd owner token tax paid will be adjust manufacture 2005 registered 2005 2 keys available,silver_predicted
Honda N One RS 2023,2023,3100.0,660.0,Automatic,Petrol,4350000.0,9.1,"honda n one rs model 2023 import 2025 mileage 3,100 kms color bottle green with black top rs interior new shape paddle shifters multimedia steering leather steering leather seats heated seats push start cruise control 16 inch low profile rs rims gathers sound system and much more...",silver_predicted
Honda N Box G Turbo L Package 2022,2022,85000.0,660.0,Automatic,Petrol,3400000.0,8.9,"honda n box l limited 2022 model fresh clear silver color 4 grade 85,000km full original call for more details",silver_predicted
Honda N One G 2015,2015,126000.0,660.0,Automatic,Petrol,2360000.0,8.9,honda n one 2015 model 2018 registered lahore no full option 3rd owner roof pillars and bonet genuine seal to seal non accidental retractable mirrors android panel installed ambient lights installed atmospheric lights installed underglow lights installed project headlamps installed high quality speakers installed engine 110% suspension 110% recently work done fresh tyres new alloyrims smooth drive like brand new serious buyers contact only,silver_predicted
Honda Vezel 2017,2017,131554.0,1500.0,Automatic,Petrol,6150000.0,8.2,- documents have not checked by pakwheels - pakwheels inspected car - inspection report attached - number plates available - token tax cleared - 1st owner - manufacture 2017 - import 2020 - registered 2021 - 2 keys available,silver_predicted
Honda Civic 1.8 i-VTEC CVT 2016,2016,90000.0,1800.0,Automatic,Petrol,4050000.0,8.5,honda civic 1.8 i-vtec cvt automatic original paint and never been into any accident all services through authorised dealership beautiful original silver metallic colour 1 or 2 piece ( fender and door ) spray on scratch excellent driven and condition complete documents with upto date taxes TAG_GOOD,silver_predicted
Honda City EXi S Automatic 2003,2003,92000.0,1300.0,Automatic,Petrol,2350000.0,8.7,honda city 2003 model total geniune one and only car in this condition available in pakistan call/sms in office hours only. totally driven on petrol. original book of this car is also available.,silver_predicted
Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,59000.0,1800.0,Automatic,Petrol,5675000.0,8.7,first owner 2021 model honda maintaind from first day till now record avaialble.,silver_predicted
Honda BR-V i-VTEC S 2022,2022,42312.0,1500.0,Automatic,Petrol,5250000.0,8.8,honda br-v (s) white colour 2022 model bumper to bumper genuine,silver_predicted
Honda Grace Hybrid DX 2016,2016,120000.0,1500.0,Automatic,Hybrid,4800000.0,9.7,a very good looking forward and this is my 3rd car i'm selling on pakwheels,silver_predicted
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2007,2007,160000.0,1800.0,Automatic,Petrol,2550000.0,9.4,just have minor touching in 3 piece. engine wise all okay ac ok not a single work just buy and drive. seal to seal orignal. biometric on the spot. ‼only serious buyers contact only. TAG_GOOD,silver_predicted
Honda Life G 2012,2012,105000.0,660.0,Automatic,Petrol,2130000.0,8.9,"honda life 2012, new alloy rim,new tyres, neat and clean japani car,ac / heating excellent,no accident,minor scratches ,being used by a doctor ,geniun color, real seats and covers, automatic , very good condition , islamabad number.660 cc. life time token paid.led & back camera,bumpers painted.average ..18 to 25 km per liter TAG_GOOD",silver_predicted
Honda Civic Oriel 1.8 i-VTEC CVT 2017,2017,59375.0,1800.0,Automatic,Petrol,4850000.0,8.1,documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 2nd owner token tax paid manufacture 2017 registered 2017 2 keys available,silver_predicted
Honda City 1.3 i-VTEC 2017,2017,105000.0,1300.0,Manual,Petrol,3250000.0,8.7,lightweight allow rims . the car was in the use of an army officer. complete auction sheet available.,silver_predicted
Honda Civic Oriel 1.8 i-VTEC CVT 2021,2021,62000.0,1800.0,Automatic,Petrol,6650000.0,8.7,"honda civic oriel ug -car is in immiculate condition -top of the line version -no repaint or touching -car drives and smells like a brand new zero metre car -spare key available -brand new tyres -price is almost final reasonably demanded according to it’s condition,minor negotiation possible only. TAG_GOOD",silver_predicted
Honda City 1.2L CVT 2025,2025,6500.0,1200.0,Automatic,Petrol,5250000.0,9.1,alloy rims.,silver_predicted
Honda City i-DSI 2005,2005,315000.0,1300.0,Manual,Petrol,1789999.9999999998,9.2,aoa. city manual 2005 silver color mery apny nam py hai gari with smart card new compressor new starring assembly all oils changed recently wheel balancing alignment recently done centeral locking lcd back cam speakers e-tag shower for fresh look interior bht saf neet hai engine acha hai behtreen avrg hai diggi andr sy paint hai overall new new car hai family k liay behtreen koi khas kam ni hai gari main insha allah aik bar visit krain insha allah apko gari pasand ay gi bht saf gari hai TAG_FAIR,silver_predicted
Honda Civic Oriel 2023,2023,80000.0,1500.0,Automatic,Petrol,7850000.0,8.9,honda civic oriel model: 2023 registered: punjab. 100% genuine paint on body and scratchless condition. authorised dealership maintained from day 1st. brand new yokohama advan db tyres installed. mostly used on motorways. 2 genuine remote keys and all manuals and warranty booklet available. untouch tools and spare wheel available. just like a brand new vehicle with genuine fragrance. price is slightly negotiable on the spot for serious buyers only. location: executive cars pindi cricket stadium inside food street rawalpindi.,silver_predicted
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2014,2014,98000.0,1800.0,Automatic,Petrol,3595000.0000000005,9.3,2014 ug oriel 1 fender touchup sunroof leather seats navigation 98k mileage x rim installed new tyres neat and clear car scratchless body complete original file is availble . driven on petrol throughout . exchange option can be considered.,silver_predicted
Honda Civic VTi Oriel Prosmatec 1.8 i-VTEC 2016,2016,129000.0,1800.0,Automatic,Petrol,4500000.0,9.5,alloy rim ac chill heater ok no work required 100” ok,silver_predicted
Honda N Wgn G 2022,2022,33000.0,660.0,Automatic,Petrol,3650000.0,8.7,"honda n wgn 2022 model 2025 fresh import 33,000 kms verifiable auction sheet available at rolling wheels location: chungi no. 8. multan)",silver_predicted
Honda Civic EXi Prosmatec 2005,2005,340.0,1500.0,Automatic,Petrol,1920000.0,8.9,"civic exi prosmatic clean exterior and interior 2nd owner well kept car all the mechanical, a.c and suspension worth 1.5 lac work done recently. outer shower for fresh look. original book is available on my own name. all original documents are complete. no foolish offers, please don’t waste your and my time, price is slightly negotiable only after physically checking the car. TAG_FAIR",silver_predicted
Honda City 1.3 i-VTEC 2010,2010,210800.0,1300.0,Manual,Petrol,1850000.0,8.6,honda city 1.3 2010 model 12 reg. menual transmission roof genuine other shower inside seal pack engine change 100 percent suspension 80 percent aftermarket alloy wheels 2nd owner tax up to date price final no exchange TAG_FAIR,silver_predicted
Honda N Wgn Custom G 2019,2019,108000.0,660.0,Automatic,Petrol,2690000.0,9.3,n whgn pearl white color 2016 model registered 2019 bamper to bamper original paint full option crouse with multimedia still 10/20 oil using engine 100% must new tyre light wight rim big screen lcd poshis,silver_predicted
Honda Civic Oriel 1.8 i-VTEC CVT 2016,2016,72000.0,1800.0,Automatic,Petrol,4335000.0,7.7,"honda civic 1.8 oriel prosmatec ug model n registration: 2016 location: north karachi sector 8, karachi registered : karachi car details top of the line variant pearl black color neat and clean scratchless original condition biometric available total driven : 72,000 kilometers gear shifting smooth expensive led lights installed brand new black poshish interior yokohama blueearth tires with company fitted alloy rims spare tyre unused tax paid till june 2026 all electronic gadgets and sensors working both original ajrak number plates available condition speaks itself performance soundless own engine suspension smooth climate control air conditioning chilled demand negotiable on the spot",silver_predicted
Honda Civic VTi Prosmatec 1.8 i-VTEC 2013,2013,198000.0,1800.0,Automatic,Petrol,3100000.0,8.6,honda civic rebirth prosmatec tyre bil 95% engine 100% perfect uper side genuine digi half genuine siles original (baqi paint hai ) main accident nahi hai home use interested people call only looking to sell the car urgently.,silver_predicted
Honda City 1.5L ASPIRE CVT 2022,2022,10000.0,1500.0,Automatic,Petrol,5290000.0,9.3,100% original. as good as a brand new car. 100% maintained by dealership. alloy rims. all original documents are complete. never been into any accident. kept as a second car used for long drive only,silver_predicted
Honda Civic VTi Prosmatec 1.8 i-VTEC 2014,2014,132000.0,1800.0,Automatic,Petrol,3350000.0,9.6,"car is in immaculate condition, 100% original bumper to bumper genuine",silver_predicted
Honda N Wgn Custom 2022,2022,17840.0,660.0,Automatic,Petrol,4000000.0,7.5,documents not check by pakwheels pakwheels inspected car inspection report attached number plates available 1st owner token tax paid manufacture 2022 registered 2025 1 key available,silver_predicted
Honda Civic 2018,2018,150000.0,1800.0,Automatic,Petrol,5550000.0,9.3,inside out fully original. in showroom condition. complete original file is availble. fitted with new tires. totally driven on petrol.ug full option. chat on watsapp only,silver_predicted
Honda Civic VTi 1.6 2002,2002,199999.0,1600.0,Manual,Petrol,1475000.0,7.8,honda civic vti model: 2002(face lifted) engine d15 with 100% suspension 100% tyres new chilled a.c after market alloy rims inner total geniune non accidental after market exhaust installed original color c.g pearl outer shower for sporty look car drop coil-overs installed documents all original all token tax up-to-date original both number plates lahore registered biometric on the spot just buy and drive smooth and sporty drive price little bit negotiable serious buyer only TAG_FAIR,silver_predicted
Honda N Box Custom GL 2022,2022,9904.0,660.0,Automatic,Petrol,3275000.0,8.8,honda n box 2022/24 unregistered redwine color,silver_predicted
Honda Civic EXi Prosmatec 2005,2005,243000.0,1500.0,Automatic,Petrol,1700000.0,9.0,alloy rims. owned by army officer. 100% maintained by dealership. all original documents are complete . driven on petrol throughout . minor touchups . fitted with new tires. non accidental. original book of this car is also available. sealed and powerful engine . all token taxes are paid to date. TAG_EXCELLENT,silver_predicted
Honda Civic RS 2023,2023,34314.0,1500.0,Automatic,Petrol,8800000.0,9.0,pakwheels inspected car inspection report attached number plates available 1st owner token tax paid manufacture 2023 registered 2023 documents available 2 keys available,silver_predicted
Honda N Wgn G 2022,2022,49391.0,660.0,Automatic,Petrol,3575000.0,8.2,pakwheels inspected car inspection report attached number plates not issued yet 1st owner token tax paid manufacture 2022 import 2025 registered 2025 documents available 1 key available,silver_predicted
